"T1","T2","Season","X1_WinRatio14d","X1_PointsMean","X1_PointsMedian","X1_PointsDiffMean","X1_FgaMean","X1_FgaMedian","X1_FgaMin","X1_FgaMax","X1_AstMean","X1_BlkMean","X1_OppFgaMean","X1_OppFgaMin","X2_WinRatio14d","X2_PointsMean","X2_PointsMedian","X2_PointsDiffMean","X2_FgaMean","X2_FgaMedian","X2_FgaMin","X2_FgaMax","X2_AstMean","X2_BlkMean","X2_OppFgaMean","X2_OppFgaMin","Seed1","Seed2","SeedDiff","quality_march_T1","quality_march_T2"
1348,1181,2018,0.4,76.1875,79,8.28125,61.125,61,49,73,15.28125,3.46875,52.25,41,0.5,84.6969696969697,85,15.0909090909091,61.9393939393939,62,49,83,17.5151515151515,5.36363636363636,64.2727272727273,49,7,2,5,0.997433500664864,1.14585144099619
1326,1211,2018,0,75.8125,77,9.125,57.5625,56.5,45,74,14.75,4,56.96875,47,1,84.5,81.5,17.3823529411765,61.3235294117647,61,49,79,15.7352941176471,3.70588235294118,58.4411764705882,45,5,4,1,1.04366046643783,1.04974796462666
1371,1242,2018,0.333333333333333,79,79.5,5.6875,60.96875,61,49,72,15.8125,3.5,60.625,43,0.8,81.5,79.5,10.5588235294118,60.5294117647059,60.5,46,78,17,4.17647058823529,61.7647058823529,50,8,1,7,0.991594424242668,1.62424484238204
1138,1246,2018,1,84.6969696969697,83,8.18181818181818,64.7878787878788,65,52,74,16.7575757575758,4.33333333333333,60.3333333333333,46,0.8,76.7352941176471,74.5,6.44117647058824,57.5882352941176,58,42,68,13.4117647058824,4.88235294117647,60.5882352941176,41,13,5,8,0.782875971134961,0.973417806032367
1397,1260,2018,0.8,74.2121212121212,75,7.81818181818182,57.4848484848485,58,40,80,15.8181818181818,4.48484848484848,54.9393939393939,45,1,71.6875,70,9.65625,51.34375,52,35,64,15.4375,2.375,55.125,44,3,11,-8,1.04395451032771,1.10743842196281
1222,1276,2018,0.8,77.4242424242424,77,12.5151515151515,59.1818181818182,59,48,72,14.9090909090909,3.12121212121212,53.7575757575758,44,1,73.6470588235294,75,10.1176470588235,57.2352941176471,57,44,72,14.5882352941176,3.08823529411765,53.7647058823529,45,6,3,3,1.09272123293377,1.05166984148879
1196,1403,2018,0.666666666666667,76.0625,72,6.625,60.53125,59,52,79,12.96875,4.71875,57.34375,41,0.5,75.2424242424242,75,10.5454545454545,56.3636363636364,56,41,74,14.4242424242424,4.27272727272727,54.030303030303,42,6,3,3,1.04161580265585,1.09187331294949
1104,1437,2018,0.4,72.3529411764706,73.5,2.38235294117647,55.2058823529412,55.5,47,63,12.5294117647059,5.47058823529412,58.5588235294118,42,1,87.0588235294118,88,16.1764705882353,61.5294117647059,61,50,73,16.6764705882353,3.97058823529412,60.2058823529412,51,9,1,8,0.99312785646245,1.37331985480655
1120,1155,2018,0.333333333333333,83.375,80.5,10.0625,61.78125,61,50,75,14.4375,5.40625,57.78125,47,0.5,73.28125,75.5,7.46875,55.8125,56,45,68,13.1875,4.84375,57.65625,46,4,5,-1,1.04050839285324,1.02061795200074
1462,1199,2018,0.75,84.2727272727273,86,9.78787878787879,58.8484848484849,58,48,71,16.6363636363636,2.93939393939394,62.7878787878788,55,0.333333333333333,81.7741935483871,81,7.29032258064516,61.7096774193548,61,45,82,15.258064516129,5.16129032258065,62.0322580645161,48,1,9,-8,1.18068968981403,0.929249659826895
1420,1243,2018,1,72.4838709677419,72,1.51612903225806,58.4516129032258,59,44,76,14.8709677419355,2.54838709677419,56.6129032258064,38,0.5,72.3636363636364,72,4.48484848484848,54.8787878787879,56,42,65,14.3333333333333,3,53.7878787878788,41,16,9,7,0.950561457582285,0.811974227687289
1153,1305,2018,1,74.4705882352941,76,17.3235294117647,58,58,43,86,15.9705882352941,5.52941176470588,54.7058823529412,42,0.5,83.0882352941177,80.5,10.2058823529412,60.4705882352941,59,43,77,16.4411764705882,4.08823529411765,60.6764705882353,51,2,7,-5,1.04914944967406,1.04581698256934
1139,1345,2018,0.25,79.1212121212121,79,6.33333333333333,61.8484848484849,62,47,80,14,2.93939393939394,55.9393939393939,45,0.666666666666667,81.1470588235294,80,15.5,56.7058823529412,57,47,74,16.7058823529412,5.02941176470588,59.7941176470588,48,10,2,8,0.825641153563965,1.0894622586502
1277,1393,2018,0.5,80.969696969697,81,16.1818181818182,56.7272727272727,57,44,70,19.3333333333333,7.36363636363636,60.9393939393939,47,0.5,67.5454545454545,70,3,54.4242424242424,53,42,70,10.969696969697,5.57575757575758,55.2727272727273,40,3,11,-8,0.922324245233596,0.984888897180366
1314,1401,2018,0.5,81.9714285714286,83,8.85714285714286,65.1142857142857,65,49,78,18.2285714285714,4.25714285714286,62.0857142857143,50,0.666666666666667,75,73,5.1875,60.65625,59.5,51,90,15.46875,5.90625,62.0625,43,2,7,-5,1.21224582096546,0.934328717145076
1267,1452,2018,0.8,83.6060606060606,83,4.51515151515152,61.969696969697,63,48,72,16.969696969697,5.93939393939394,66.5151515151515,56,0.6,79.6176470588235,78.5,10.6176470588235,64,64,50,77,15.0588235294118,5.26470588235294,52.9705882352941,44,13,5,8,1.00292187055812,1.14571562031577
1211,1199,2018,1,84.5,81.5,17.3823529411765,61.3235294117647,61,49,79,15.7352941176471,3.70588235294118,58.4411764705882,45,0.333333333333333,81.7741935483871,81,7.29032258064516,61.7096774193548,61,45,82,15.258064516129,5.16129032258065,62.0322580645161,48,4,9,-5,1.04974796462666,0.929249659826895
1246,1243,2018,0.8,76.7352941176471,74.5,6.44117647058824,57.5882352941176,58,42,68,13.4117647058824,4.88235294117647,60.5882352941176,41,0.5,72.3636363636364,72,4.48484848484848,54.8787878787879,56,42,65,14.3333333333333,3,53.7878787878788,41,5,9,-4,0.973417806032367,0.811974227687289
1305,1260,2018,0.5,83.0882352941177,80.5,10.2058823529412,60.4705882352941,59,43,77,16.4411764705882,4.08823529411765,60.6764705882353,51,1,71.6875,70,9.65625,51.34375,52,35,64,15.4375,2.375,55.125,44,7,11,-4,1.04581698256934,1.10743842196281
1401,1276,2018,0.666666666666667,75,73,5.1875,60.65625,59.5,51,90,15.46875,5.90625,62.0625,43,1,73.6470588235294,75,10.1176470588235,57.2352941176471,57,44,72,14.5882352941176,3.08823529411765,53.7647058823529,45,7,3,4,0.934328717145076,1.05166984148879
1393,1181,2018,0.5,67.5454545454545,70,3,54.4242424242424,53,42,70,10.969696969697,5.57575757575758,55.2727272727273,40,0.5,84.6969696969697,85,15.0909090909091,61.9393939393939,62,49,83,17.5151515151515,5.36363636363636,64.2727272727273,49,11,2,9,0.984888897180366,1.14585144099619
1155,1242,2018,0.5,73.28125,75.5,7.46875,55.8125,56,45,68,13.1875,4.84375,57.65625,46,0.8,81.5,79.5,10.5588235294118,60.5294117647059,60.5,46,78,17,4.17647058823529,61.7647058823529,50,5,1,4,1.02061795200074,1.62424484238204
1345,1403,2018,0.666666666666667,81.1470588235294,80,15.5,56.7058823529412,57,47,74,16.7058823529412,5.02941176470588,59.7941176470588,48,0.5,75.2424242424242,75,10.5454545454545,56.3636363636364,56,41,74,14.4242424242424,4.27272727272727,54.030303030303,42,2,3,-1,1.0894622586502,1.09187331294949
1452,1437,2018,0.6,79.6176470588235,78.5,10.6176470588235,64,64,50,77,15.0588235294118,5.26470588235294,52.9705882352941,44,1,87.0588235294118,88,16.1764705882353,61.5294117647059,61,50,73,16.6764705882353,3.97058823529412,60.2058823529412,51,5,1,4,1.14571562031577,1.37331985480655
1243,1260,2018,0.5,72.3636363636364,72,4.48484848484848,54.8787878787879,56,42,65,14.3333333333333,3,53.7878787878788,41,1,71.6875,70,9.65625,51.34375,52,35,64,15.4375,2.375,55.125,44,9,11,-2,0.811974227687289,1.10743842196281
1199,1276,2018,0.333333333333333,81.7741935483871,81,7.29032258064516,61.7096774193548,61,45,82,15.258064516129,5.16129032258065,62.0322580645161,48,1,73.6470588235294,75,10.1176470588235,57.2352941176471,57,44,72,14.5882352941176,3.08823529411765,53.7647058823529,45,9,3,6,0.929249659826895,1.05166984148879
1181,1242,2018,0.5,84.6969696969697,85,15.0909090909091,61.9393939393939,62,49,83,17.5151515151515,5.36363636363636,64.2727272727273,49,0.8,81.5,79.5,10.5588235294118,60.5294117647059,60.5,46,78,17,4.17647058823529,61.7647058823529,50,2,1,1,1.14585144099619,1.62424484238204
1403,1437,2018,0.5,75.2424242424242,75,10.5454545454545,56.3636363636364,56,41,74,14.4242424242424,4.27272727272727,54.030303030303,42,1,87.0588235294118,88,16.1764705882353,61.5294117647059,61,50,73,16.6764705882353,3.97058823529412,60.2058823529412,51,3,1,2,1.09187331294949,1.37331985480655
1260,1276,2018,1,71.6875,70,9.65625,51.34375,52,35,64,15.4375,2.375,55.125,44,1,73.6470588235294,75,10.1176470588235,57.2352941176471,57,44,72,14.5882352941176,3.08823529411765,53.7647058823529,45,11,3,8,1.10743842196281,1.05166984148879
1242,1437,2018,0.8,81.5,79.5,10.5588235294118,60.5294117647059,60.5,46,78,17,4.17647058823529,61.7647058823529,50,1,87.0588235294118,88,16.1764705882353,61.5294117647059,61,50,73,16.6764705882353,3.97058823529412,60.2058823529412,51,1,1,0,1.62424484238204,1.37331985480655
1276,1437,2018,1,73.6470588235294,75,10.1176470588235,57.2352941176471,57,44,72,14.5882352941176,3.08823529411765,53.7647058823529,45,1,87.0588235294118,88,16.1764705882353,61.5294117647059,61,50,73,16.6764705882353,3.97058823529412,60.2058823529412,51,3,1,2,1.05166984148879,1.37331985480655
1396,1125,2019,0.666666666666667,74.84375,76.5,3.6875,60.21875,61,48,75,14.46875,2.25,57.625,47,0.5,86.8666666666667,85.5,12.2,63.7333333333333,62,52,84,19.6,3.8,63.7666666666667,49,11,11,0,0.831120567800803,0.91713425969475
1341,1192,2019,1,74.8484848484848,79,2.12121212121212,58.6060606060606,58,48,75,12.3030303030303,1.60606060606061,54.2727272727273,39,1,74.741935483871,77,2.25806451612903,55.2258064516129,55,38,72,13.9354838709677,3.64516129032258,58.2903225806452,43,16,16,0,0.833115188473836,NA
1385,1113,2019,0.333333333333333,77.5151515151515,78,2.72727272727273,61.5454545454545,61,49,76,14.030303030303,3.33333333333333,57.9393939393939,44,0.666666666666667,77.8125,77,4.75,59.46875,59,47,78,13.59375,3.21875,58.6875,47,11,11,0,1.11346393944625,1.23861032562421
1300,1295,2019,0.75,67.7,65,-0.166666666666667,54.9333333333333,56,45,66,14.4333333333333,2.56666666666667,56.2666666666667,44,1,72.2903225806452,74,-1.45161290322581,54.7096774193548,55,40,68,11.3225806451613,2.48387096774194,58.1612903225806,49,16,16,0,0.832624501135908,0.724217542886826
1308,1120,2019,1,77.65625,75.5,12.84375,59.28125,59,47,74,14.5,2.46875,53.84375,43,1,78.8823529411765,79.5,10.2941176470588,60.4411764705882,59.5,47,77,14.4117647058824,4.76470588235294,52.9411764705882,38,12,5,7,0.906216211896807,0.999410859575375
1393,1124,2019,0.25,69.7272727272727,72,4.03030303030303,56.2424242424242,55,42,80,12,4.78787878787879,54.7575757575758,42,0,71.65625,72,4.46875,57.90625,57.5,44,75,13.84375,4.75,55.03125,44,8,9,-1,0.825482812376763,1.02756537279693
1305,1196,2019,0.75,80.6666666666667,81,14,58.9090909090909,57,48,73,14.969696969697,3.90909090909091,58.6060606060606,50,0.4,68.2647058823529,66.5,4.61764705882353,56.0882352941176,56,38,69,12.2352941176471,3.70588235294118,53.0588235294118,41,7,10,-3,1.10378366850291,0.652766951689188
1436,1199,2019,1,72.40625,73,9.5625,54.8125,55,44,72,11.5,3.9375,53.75,43,0.8,74.9117647058823,78,7.79411764705882,58.3529411764706,58,44,79,12.8823529411765,4.26470588235294,55.6176470588235,43,13,4,9,0.992595836936981,1.26853175358175
1192,1211,2019,1,74.741935483871,77,2.25806451612903,55.2258064516129,55,38,72,13.9354838709677,3.64516129032258,58.2903225806452,43,0.5,88.8484848484848,91,23.7878787878788,60.5151515151515,62,48,71,18.2121212121212,5.48484848484848,61.4545454545455,45,16,1,15,NA,1.13343260460965
1318,1242,2019,1,76.0909090909091,75,5.81818181818182,54.2727272727273,55,42,70,14.3333333333333,2.15151515151515,56.6666666666667,49,0.6,75.3823529411765,76.5,5.29411764705882,59.0588235294118,59.5,44,71,13.3235294117647,3.94117647058824,61.2647058823529,50,13,4,9,0.765187552462368,1.42092475321704
1101,1246,2019,1,71.7241379310345,72,6.82758620689655,55.2413793103448,55,48,62,14.6206896551724,2.55172413793103,51.1379310344828,40,0.75,76.7272727272727,77,11.3030303030303,55.6060606060606,56,42,65,13.8484848484848,5.06060606060606,57.7878787878788,46,15,2,13,0.915731946986582,1.42784070315017
1463,1261,2019,0.75,80.8928571428571,78.5,7.17857142857143,60.1071428571429,61,48,72,17,4.32142857142857,63.0357142857143,51,0.666666666666667,81.375,80.5,8.34375,61.71875,63,52,73,13.125,4.3125,58.875,47,14,3,11,0.92761228331763,1.19080883053369
1125,1268,2019,0.5,86.8666666666667,85.5,12.2,63.7333333333333,62,52,84,19.6,3.8,63.7666666666667,49,0.5,71.34375,70.5,6.28125,55.53125,56.5,43,68,13.21875,4.75,58.59375,49,11,6,5,0.91713425969475,1.00517131567671
1285,1276,2019,0.833333333333333,76.59375,77.5,7.34375,56.625,57.5,46,65,14.59375,2.8125,54.375,42,0.5,70.3823529411765,69.5,11.8235294117647,57.2058823529412,57.5,49,65,13.9705882352941,4.20588235294118,55.9705882352941,44,15,2,13,1.06864809731601,1.42039796516395
1133,1277,2019,1,66.3636363636364,67,1.18181818181818,53.3030303030303,54,42,64,12.0606060606061,3.75757575757576,54.0606060606061,46,1,78.8235294117647,77.5,13.2941176470588,57.1764705882353,57,43,77,18.9411764705882,5.47058823529412,61.7058823529412,49,15,2,13,NA,1.78117854131067
1257,1278,2019,0.333333333333333,74.5454545454545,75,6.72727272727273,57.8181818181818,56,40,69,13.3939393939394,2.96969696969697,59.0909090909091,45,0.6,70.7941176470588,68.5,1.61764705882353,56.5294117647059,55.5,48,74,14.8823529411765,4,58.7941176470588,46,7,10,-3,0.83202091126176,0.800346621611149
1266,1293,2019,0.25,77.7272727272727,76,8.63636363636364,57.4242424242424,58,44,67,13.6363636363636,4.27272727272727,59.5151515151515,51,1,81.5862068965517,82,13.2068965517241,60.4827586206897,60,46,72,17.2758620689655,4.41379310344828,60.3793103448276,48,5,12,-7,1.09399617200246,0.985193768748199
1330,1345,2019,0.6,66.1764705882353,67,5.32352941176471,57.6176470588235,58,47,67,12.7941176470588,4.55882352941176,53.9411764705882,46,0.333333333333333,76.1875,75.5,9.375,60,61,42,71,14.4375,4.03125,54.34375,44,14,3,11,1.19503926627909,1.05531052820191
1388,1437,2019,1,72.9090909090909,73,8.54545454545454,56.0606060606061,55,46,70,10.0606060606061,2.54545454545455,54.0909090909091,44,0.75,74.4705882352941,74.5,7.38235294117647,56.2352941176471,56.5,43,71,14.2647058823529,3.02941176470588,55.9705882352941,45,11,6,5,0.76148315483765,1.11057738687566
1371,1459,2019,0.8,73.9393939393939,73,2.45454545454545,59.3636363636364,59,45,79,13.5454545454545,3.90909090909091,58.2121212121212,42,1,81.2,80,13.6666666666667,60.1,59,48,74,14.7,2.93333333333333,54.9666666666667,43,10,7,3,1.02908839349123,0.717883465548826
1113,1138,2019,0.666666666666667,77.8125,77,4.75,59.46875,59,47,78,13.59375,3.21875,58.6875,47,1,84.8181818181818,84,13.8181818181818,65.7575757575758,66,52,83,16.6363636363636,4.09090909090909,61,45,11,6,5,1.23861032562421,0.995365923146846
1295,1181,2019,1,72.2903225806452,74,-1.45161290322581,54.7096774193548,55,40,68,11.3225806451613,2.48387096774194,58.1612903225806,49,0.8,83.5,83.5,15.9411764705882,63.9117647058824,64,45,80,15.9117647058824,6.82352941176471,63.8529411764706,50,16,1,15,0.724217542886826,1.62898978844681
1209,1222,2019,1,75.8125,75.5,2.75,57.375,58.5,39,72,12.125,4.6875,59.90625,52,0.8,75.6176470588235,75.5,14.3823529411765,59.7058823529412,59.5,47,73,14.8529411764706,4.5,55.2941176470588,44,14,3,11,0.78081959080053,1.38518522867223
1153,1234,2019,0.6,71.7058823529412,71,9.5,57.4411764705882,58,46,67,13.4411764705882,4.5,53.4117647058824,45,0.25,78.3030303030303,77,4.66666666666667,57.3939393939394,58,46,70,15.7272727272727,3.27272727272727,59.969696969697,43,7,10,-3,1.06256040223176,0.753333155567708
1280,1251,2019,0.5,77.3333333333333,77,7.21212121212121,58.4848484848485,58,48,74,14.2424242424242,4.96969696969697,57.1212121212121,49,1,72.1935483870968,73,9.90322580645161,54.5483870967742,54,35,71,14.1290322580645,2.45161290322581,52.2903225806452,45,5,12,-7,0.894757796990898,1.08786132759824
1233,1314,2019,1,76.84375,79,1.21875,57.5625,57,49,70,13.15625,2.78125,60.8125,46,0.75,86.0606060606061,85,13.1212121212121,66.8787878787879,65,58,87,19,3.54545454545455,62.6666666666667,45,16,1,15,0.832822964520219,1.34680005937337
1235,1326,2019,0.6,77.4411764705882,77,9.11764705882353,58.6470588235294,57.5,50,69,15.2352941176471,4.64705882352941,59.9705882352941,44,0.25,69.6363636363636,69,3.42424242424242,55.2727272727273,56,44,67,14.2424242424242,2.51515151515152,55.1515151515151,43,6,11,-5,1.27098129227549,0.640163975315298
1279,1328,2019,0.333333333333333,75.40625,75,5.03125,57.625,57.5,50,69,14.34375,3.625,56.5625,48,0.333333333333333,71.15625,71.5,2.9375,58.25,58,47,75,12.6875,3.09375,61.8125,49,8,9,-1,0.83464918350115,0.673224446305786
1458,1332,2019,0.75,69.0606060606061,69,7.63636363636364,57.1212121212121,56,47,69,12.7575757575758,4.21212121212121,57.5454545454545,47,1,70.4857142857143,72,7.54285714285714,56.3142857142857,57,40,77,13.3428571428571,4.22857142857143,53.1428571428571,40,5,12,-7,0.96014593729335,0.900986852026971
1159,1397,2019,1,75.5151515151515,76,5.42424242424242,56.6969696969697,56,45,70,15.6969696969697,3.39393939393939,57.7272727272727,47,0.6,81.6666666666667,82,12.1818181818182,59.969696969697,60,48,75,18.0909090909091,5.27272727272727,59.2121212121212,44,15,2,13,0.900203297657963,1.2797850543236
1297,1403,2019,1,77.78125,77,7.75,58.125,60,37,67,17.125,3.84375,56.75,47,0.666666666666667,73.09375,72.5,13.8125,55.46875,56,38,67,14.03125,4.90625,53.09375,39,14,3,11,0.838088279411116,1.18077796203803
1243,1414,2019,0.75,65.8181818181818,65,6.57575757575758,55.1212121212121,56,41,67,13.7575757575758,2.27272727272727,50.8484848484849,38,1,72.4705882352941,70.5,8.85294117647059,58.9705882352941,58,45,87,13.2352941176471,4.26470588235294,57.1764705882353,45,4,13,-9,1.23391155205377,1.08285050577409
1433,1416,2019,0.666666666666667,71.4375,70.5,9.84375,56.59375,57,42,72,13.875,4.53125,55.15625,43,0.333333333333333,72.1290322580645,71,7.83870967741935,53.2903225806452,53,35,71,13.258064516129,4.48387096774194,58.3870967741936,46,8,9,-1,1.08351134468052,1.08655833417776
1205,1438,2019,1,75.7741935483871,77,2.35483870967742,55.0322580645161,54,42,72,13.6129032258065,2.48387096774194,60.9032258064516,49,0.75,71.84375,71.5,16.78125,53.59375,53.5,41,67,14.5,3.8125,52.34375,41,16,1,15,0.839086042749013,1.60393236588599
1387,1439,2019,0.833333333333333,67.0571428571429,65,3.31428571428571,57.1428571428571,57,42,72,12.9714285714286,4.05714285714286,54.2857142857143,43,0.5,74,76.5,11.90625,54.15625,54.5,41,63,15.34375,2.3125,53.15625,38,13,4,9,0.940745910071065,1.09401615679186
1429,1449,2019,1,79.030303030303,80,11.9393939393939,58.1212121212121,58,47,72,17.0909090909091,4.27272727272727,57.5757575757576,47,0.6,69.8235294117647,69.5,5.44117647058824,54.2647058823529,54.5,40,66,11.6764705882353,5.73529411764706,54.1470588235294,40,8,9,-1,1.021249550865,0.645903431208871
1242,1120,2019,0.6,75.3823529411765,76.5,5.29411764705882,59.0588235294118,59.5,44,71,13.3235294117647,3.94117647058824,61.2647058823529,50,1,78.8823529411765,79.5,10.2941176470588,60.4411764705882,59.5,47,77,14.4117647058824,4.76470588235294,52.9411764705882,38,4,5,-1,1.42092475321704,0.999410859575375
1293,1199,2019,1,81.5862068965517,82,13.2068965517241,60.4827586206897,60,46,72,17.2758620689655,4.41379310344828,60.3793103448276,48,0.8,74.9117647058823,78,7.79411764705882,58.3529411764706,58,44,79,12.8823529411765,4.26470588235294,55.6176470588235,43,12,4,8,0.985193768748199,1.26853175358175
1124,1211,2019,0,71.65625,72,4.46875,57.90625,57.5,44,75,13.84375,4.75,55.03125,44,0.5,88.8484848484848,91,23.7878787878788,60.5151515151515,62,48,71,18.2121212121212,5.48484848484848,61.4545454545455,45,9,1,8,1.02756537279693,1.13343260460965
1459,1246,2019,1,81.2,80,13.6666666666667,60.1,59,48,74,14.7,2.93333333333333,54.9666666666667,43,0.75,76.7272727272727,77,11.3030303030303,55.6060606060606,56,42,65,13.8484848484848,5.06060606060606,57.7878787878788,46,7,2,5,0.717883465548826,1.42784070315017
1268,1261,2019,0.5,71.34375,70.5,6.28125,55.53125,56.5,43,68,13.21875,4.75,58.59375,49,0.666666666666667,81.375,80.5,8.34375,61.71875,63,52,73,13.125,4.3125,58.875,47,6,3,3,1.00517131567671,1.19080883053369
1196,1276,2019,0.4,68.2647058823529,66.5,4.61764705882353,56.0882352941176,56,38,69,12.2352941176471,3.70588235294118,53.0588235294118,41,0.5,70.3823529411765,69.5,11.8235294117647,57.2058823529412,57.5,49,65,13.9705882352941,4.20588235294118,55.9705882352941,44,10,2,8,0.652766951689188,1.42039796516395
1278,1277,2019,0.6,70.7941176470588,68.5,1.61764705882353,56.5294117647059,55.5,48,74,14.8823529411765,4,58.7941176470588,46,1,78.8235294117647,77.5,13.2941176470588,57.1764705882353,57,43,77,18.9411764705882,5.47058823529412,61.7058823529412,49,10,2,8,0.800346621611149,1.78117854131067
1437,1345,2019,0.75,74.4705882352941,74.5,7.38235294117647,56.2352941176471,56.5,43,71,14.2647058823529,3.02941176470588,55.9705882352941,45,0.333333333333333,76.1875,75.5,9.375,60,61,42,71,14.4375,4.03125,54.34375,44,6,3,3,1.11057738687566,1.05531052820191
1416,1181,2019,0.333333333333333,72.1290322580645,71,7.83870967741935,53.2903225806452,53,35,71,13.258064516129,4.48387096774194,58.3870967741936,46,0.8,83.5,83.5,15.9411764705882,63.9117647058824,64,45,80,15.9117647058824,6.82352941176471,63.8529411764706,50,9,1,8,1.08655833417776,1.62898978844681
1326,1222,2019,0.25,69.6363636363636,69,3.42424242424242,55.2727272727273,56,44,67,14.2424242424242,2.51515151515152,55.1515151515151,43,0.8,75.6176470588235,75.5,14.3823529411765,59.7058823529412,59.5,47,73,14.8529411764706,4.5,55.2941176470588,44,11,3,8,0.640163975315298,1.38518522867223
1449,1314,2019,0.6,69.8235294117647,69.5,5.44117647058824,54.2647058823529,54.5,40,66,11.6764705882353,5.73529411764706,54.1470588235294,40,0.75,86.0606060606061,85,13.1212121212121,66.8787878787879,65,58,87,19,3.54545454545455,62.6666666666667,45,9,1,8,0.645903431208871,1.34680005937337
1414,1332,2019,1,72.4705882352941,70.5,8.85294117647059,58.9705882352941,58,45,87,13.2352941176471,4.26470588235294,57.1764705882353,45,1,70.4857142857143,72,7.54285714285714,56.3142857142857,57,40,77,13.3428571428571,4.22857142857143,53.1428571428571,40,13,12,1,1.08285050577409,0.900986852026971
1234,1397,2019,0.25,78.3030303030303,77,4.66666666666667,57.3939393939394,58,46,70,15.7272727272727,3.27272727272727,59.969696969697,43,0.6,81.6666666666667,82,12.1818181818182,59.969696969697,60,48,75,18.0909090909091,5.27272727272727,59.2121212121212,44,10,2,8,0.753333155567708,1.2797850543236
1138,1403,2019,1,84.8181818181818,84,13.8181818181818,65.7575757575758,66,52,83,16.6363636363636,4.09090909090909,61,45,0.666666666666667,73.09375,72.5,13.8125,55.46875,56,38,67,14.03125,4.90625,53.09375,39,6,3,3,0.995365923146846,1.18077796203803
1328,1438,2019,0.333333333333333,71.15625,71.5,2.9375,58.25,58,47,75,12.6875,3.09375,61.8125,49,0.75,71.84375,71.5,16.78125,53.59375,53.5,41,67,14.5,3.8125,52.34375,41,9,1,8,0.673224446305786,1.60393236588599
1251,1439,2019,1,72.1935483870968,73,9.90322580645161,54.5483870967742,54,35,71,14.1290322580645,2.45161290322581,52.2903225806452,45,0.5,74,76.5,11.90625,54.15625,54.5,41,63,15.34375,2.3125,53.15625,38,12,4,8,1.08786132759824,1.09401615679186
1199,1211,2019,0.8,74.9117647058823,78,7.79411764705882,58.3529411764706,58,44,79,12.8823529411765,4.26470588235294,55.6176470588235,43,0.5,88.8484848484848,91,23.7878787878788,60.5151515151515,62,48,71,18.2121212121212,5.48484848484848,61.4545454545455,45,4,1,3,1.26853175358175,1.13343260460965
1397,1345,2019,0.6,81.6666666666667,82,12.1818181818182,59.969696969697,60,48,75,18.0909090909091,5.27272727272727,59.2121212121212,44,0.333333333333333,76.1875,75.5,9.375,60,61,42,71,14.4375,4.03125,54.34375,44,2,3,-1,1.2797850543236,1.05531052820191
1276,1403,2019,0.5,70.3823529411765,69.5,11.8235294117647,57.2058823529412,57.5,49,65,13.9705882352941,4.20588235294118,55.9705882352941,44,0.666666666666667,73.09375,72.5,13.8125,55.46875,56,38,67,14.03125,4.90625,53.09375,39,2,3,-1,1.42039796516395,1.18077796203803
1332,1438,2019,1,70.4857142857143,72,7.54285714285714,56.3142857142857,57,40,77,13.3428571428571,4.22857142857143,53.1428571428571,40,0.75,71.84375,71.5,16.78125,53.59375,53.5,41,67,14.5,3.8125,52.34375,41,12,1,11,0.900986852026971,1.60393236588599
1314,1120,2019,0.75,86.0606060606061,85,13.1212121212121,66.8787878787879,65,58,87,19,3.54545454545455,62.6666666666667,45,1,78.8823529411765,79.5,10.2941176470588,60.4411764705882,59.5,47,77,14.4117647058824,4.76470588235294,52.9411764705882,38,1,5,-4,1.34680005937337,0.999410859575375
1439,1181,2019,0.5,74,76.5,11.90625,54.15625,54.5,41,63,15.34375,2.3125,53.15625,38,0.8,83.5,83.5,15.9411764705882,63.9117647058824,64,45,80,15.9117647058824,6.82352941176471,63.8529411764706,50,4,1,3,1.09401615679186,1.62898978844681
1222,1246,2019,0.8,75.6176470588235,75.5,14.3823529411765,59.7058823529412,59.5,47,73,14.8529411764706,4.5,55.2941176470588,44,0.75,76.7272727272727,77,11.3030303030303,55.6060606060606,56,42,65,13.8484848484848,5.06060606060606,57.7878787878788,46,3,2,1,1.38518522867223,1.42784070315017
1261,1277,2019,0.666666666666667,81.375,80.5,8.34375,61.71875,63,52,73,13.125,4.3125,58.875,47,1,78.8235294117647,77.5,13.2941176470588,57.1764705882353,57,43,77,18.9411764705882,5.47058823529412,61.7058823529412,49,3,2,1,1.19080883053369,1.78117854131067
1211,1403,2019,0.5,88.8484848484848,91,23.7878787878788,60.5151515151515,62,48,71,18.2121212121212,5.48484848484848,61.4545454545455,45,0.666666666666667,73.09375,72.5,13.8125,55.46875,56,38,67,14.03125,4.90625,53.09375,39,1,3,-2,1.13343260460965,1.18077796203803
1345,1438,2019,0.333333333333333,76.1875,75.5,9.375,60,61,42,71,14.4375,4.03125,54.34375,44,0.75,71.84375,71.5,16.78125,53.59375,53.5,41,67,14.5,3.8125,52.34375,41,3,1,2,1.05531052820191,1.60393236588599
1246,1120,2019,0.75,76.7272727272727,77,11.3030303030303,55.6060606060606,56,42,65,13.8484848484848,5.06060606060606,57.7878787878788,46,1,78.8823529411765,79.5,10.2941176470588,60.4411764705882,59.5,47,77,14.4117647058824,4.76470588235294,52.9411764705882,38,2,5,-3,1.42784070315017,0.999410859575375
